	geneID	repID	modelID	type	mcmcID	var	mean
313	BGLOBIN	A	JCAA	post	1313	5.757946775446777	2.2652777777777775
314	BGLOBIN	A	JCAA	post	1314	5.875990190365191	2.304861111111111
315	BGLOBIN	A	JCAA	post	1315	6.121079545454546	2.34375
316	BGLOBIN	A	JCAA	post	1316	5.9819560994561005	2.326388888888889
317	BGLOBIN	A	JCAA	post	1317	6.096666181041182	2.334027777777778
318	BGLOBIN	A	JCAA	post	1318	5.896285936285936	2.322222222222222
319	BGLOBIN	A	JCAA	post	1319	6.081722999223003	2.3402777777777777
320	BGLOBIN	A	JCAA	post	1320	5.885803710178708	2.2993055555555557
321	BGLOBIN	A	JCAA	post	1321	5.835485139860141	2.277083333333333
322	BGLOBIN	A	JCAA	post	1322	5.823670843045843	2.2868055555555555
323	BGLOBIN	A	JCAA	post	1323	5.831534090909089	2.3020833333333335
324	BGLOBIN	A	JCAA	post	1324	5.776346153846153	2.3125
325	BGLOBIN	A	JCAA	post	1325	5.750430749805751	2.2798611111111113
326	BGLOBIN	A	JCAA	post	1326	5.97835615773116	2.3243055555555556
327	BGLOBIN	A	JCAA	post	1327	5.970861985236988	2.3159722222222223
328	BGLOBIN	A	JCAA	post	1328	6.026398115773118	2.3368055555555554
329	BGLOBIN	A	JCAA	post	1329	6.0050577894327875	2.334027777777778
330	BGLOBIN	A	JCAA	post	1330	5.9756623931623905	2.323611111111111
331	BGLOBIN	A	JCAA	post	1331	6.010605574980575	2.332638888888889
332	BGLOBIN	A	JCAA	post	1332	6.011538461538463	2.325
333	BGLOBIN	A	JCAA	post	1333	6.044032148407148	2.3451388888888887
334	BGLOBIN	A	JCAA	post	1334	5.934917929292926	2.2840277777777778
335	BGLOBIN	A	JCAA	post	1335	5.972859362859364	2.302777777777778
336	BGLOBIN	A	JCAA	post	1336	5.864405108780107	2.2881944444444446
337	BGLOBIN	A	JCAA	post	1337	5.731227661227661	2.2694444444444444
338	BGLOBIN	A	JCAA	post	1338	5.731708916083913	2.2895833333333333
339	BGLOBIN	A	JCAA	post	1339	5.802750097125098	2.284027777777778
340	BGLOBIN	A	JCAA	post	1340	5.807783605283604	2.2680555555555557
341	BGLOBIN	A	JCAA	post	1341	5.909579933954931	2.2881944444444446
342	BGLOBIN	A	JCAA	post	1342	5.865944055944056	2.308333333333333
343	BGLOBIN	A	JCAA	post	1343	6.342540306915311	2.365972222222222
344	BGLOBIN	A	JCAA	post	1344	5.756654526029525	2.292361111111111
345	BGLOBIN	A	JCAA	post	1345	5.906555944055947	2.3125
346	BGLOBIN	A	JCAA	post	1346	5.97029526029526	2.3138888888888887
347	BGLOBIN	A	JCAA	post	1347	5.803774281274283	2.273611111111111
348	BGLOBIN	A	JCAA	post	1348	5.908855866355865	2.3097222222222222
349	BGLOBIN	A	JCAA	post	1349	5.939205516705514	2.3152777777777778
350	BGLOBIN	A	JCAA	post	1350	6.123426573426573	2.341666666666667
351	BGLOBIN	A	JCAA	post	1351	5.8927253302253275	2.326388888888889
352	BGLOBIN	A	JCAA	post	1352	5.8856857031857	2.2819444444444446
353	BGLOBIN	A	JCAA	post	1353	5.997707847707845	2.363888888888889
354	BGLOBIN	A	JCAA	post	1354	5.929078768453769	2.3090277777777777
355	BGLOBIN	A	JCAA	post	1355	5.739718337218343	2.273611111111111
356	BGLOBIN	A	JCAA	post	1356	5.975982905982906	2.3194444444444446
357	BGLOBIN	A	JCAA	post	1357	6.117400446775447	2.3409722222222222
358	BGLOBIN	A	JCAA	post	1358	5.759172008547009	2.307638888888889
359	BGLOBIN	A	JCAA	post	1359	5.887540306915303	2.3090277777777777
