	geneID	repID	modelID	type	mcmcID	var	mean
526	BGLOBIN	A	CATC10GTR4GAA	post	1526	19.36499562937063	3.6437500000000003
527	BGLOBIN	A	CATC10GTR4GAA	post	1527	18.790674048174036	3.5152777777777775
528	BGLOBIN	A	CATC10GTR4GAA	post	1528	17.93396853146852	3.4625000000000004
529	BGLOBIN	A	CATC10GTR4GAA	post	1529	15.26974164724165	3.3069444444444445
530	BGLOBIN	A	CATC10GTR4GAA	post	1530	18.89765297202797	3.560416666666667
531	BGLOBIN	A	CATC10GTR4GAA	post	1531	17.037777777777784	3.461111111111111
532	BGLOBIN	A	CATC10GTR4GAA	post	1532	17.162049339549338	3.5069444444444446
533	BGLOBIN	A	CATC10GTR4GAA	post	1533	18.16449834887334	3.5340277777777778
534	BGLOBIN	A	CATC10GTR4GAA	post	1534	15.920365190365196	3.463888888888889
535	BGLOBIN	A	CATC10GTR4GAA	post	1535	15.701569055944063	3.339583333333333
536	BGLOBIN	A	CATC10GTR4GAA	post	1536	14.791979409479412	3.3069444444444445
537	BGLOBIN	A	CATC10GTR4GAA	post	1537	17.720202020202017	3.4722222222222223
538	BGLOBIN	A	CATC10GTR4GAA	post	1538	19.553564491064492	3.548611111111111
539	BGLOBIN	A	CATC10GTR4GAA	post	1539	20.283168220668234	3.7319444444444443
540	BGLOBIN	A	CATC10GTR4GAA	post	1540	16.75528360528361	3.4805555555555556
541	BGLOBIN	A	CATC10GTR4GAA	post	1541	15.469696484071484	3.295138888888889
542	BGLOBIN	A	CATC10GTR4GAA	post	1542	17.227814685314677	3.3958333333333335
543	BGLOBIN	A	CATC10GTR4GAA	post	1543	15.984685314685308	3.2750000000000004
544	BGLOBIN	A	CATC10GTR4GAA	post	1544	15.830314199689198	3.2743055555555554
545	BGLOBIN	A	CATC10GTR4GAA	post	1545	14.274685314685314	3.1500000000000004
546	BGLOBIN	A	CATC10GTR4GAA	post	1546	15.392725330225336	3.326388888888889
547	BGLOBIN	A	CATC10GTR4GAA	post	1547	16.617060994561	3.398611111111111
548	BGLOBIN	A	CATC10GTR4GAA	post	1548	18.825030594405586	3.5145833333333334
549	BGLOBIN	A	CATC10GTR4GAA	post	1549	17.37239898989899	3.468055555555556
550	BGLOBIN	A	CATC10GTR4GAA	post	1550	17.113409090909087	3.4791666666666665
551	BGLOBIN	A	CATC10GTR4GAA	post	1551	17.130139374514375	3.5006944444444446
552	BGLOBIN	A	CATC10GTR4GAA	post	1552	17.097551961926953	3.3881944444444443
553	BGLOBIN	A	CATC10GTR4GAA	post	1553	17.481950271950268	3.5472222222222225
554	BGLOBIN	A	CATC10GTR4GAA	post	1554	16.80212849650349	3.4604166666666667
555	BGLOBIN	A	CATC10GTR4GAA	post	1555	17.02026223776223	3.4541666666666666
556	BGLOBIN	A	CATC10GTR4GAA	post	1556	14.108099747474752	3.3090277777777777
557	BGLOBIN	A	CATC10GTR4GAA	post	1557	15.805716783216779	3.3291666666666666
558	BGLOBIN	A	CATC10GTR4GAA	post	1558	14.134108391608391	3.2375
559	BGLOBIN	A	CATC10GTR4GAA	post	1559	15.050116064491064	3.317361111111111
560	BGLOBIN	A	CATC10GTR4GAA	post	1560	15.956891996891999	3.3555555555555556
561	BGLOBIN	A	CATC10GTR4GAA	post	1561	15.940694930069917	3.3854166666666665
562	BGLOBIN	A	CATC10GTR4GAA	post	1562	16.445943570318562	3.3881944444444443
563	BGLOBIN	A	CATC10GTR4GAA	post	1563	14.199230769230772	3.2083333333333335
564	BGLOBIN	A	CATC10GTR4GAA	post	1564	21.386804584304578	3.5930555555555554
565	BGLOBIN	A	CATC10GTR4GAA	post	1565	13.995205419580413	3.2104166666666667
566	BGLOBIN	A	CATC10GTR4GAA	post	1566	14.638146367521365	3.2631944444444443
567	BGLOBIN	A	CATC10GTR4GAA	post	1567	15.67048756798757	3.2736111111111112
568	BGLOBIN	A	CATC10GTR4GAA	post	1568	17.354226398601405	3.5104166666666665
569	BGLOBIN	A	CATC10GTR4GAA	post	1569	14.541782731157738	3.2368055555555557
570	BGLOBIN	A	CATC10GTR4GAA	post	1570	15.96494123931623	3.304861111111111
571	BGLOBIN	A	CATC10GTR4GAA	post	1571	15.480629370629376	3.2416666666666667
572	BGLOBIN	A	CATC10GTR4GAA	post	1572	14.636569055944053	3.1979166666666665
573	BGLOBIN	A	CATC10GTR4GAA	post	1573	16.856588966588966	3.486111111111111
574	BGLOBIN	A	CATC10GTR4GAA	post	1574	23.50792346542346	3.793055555555556
575	BGLOBIN	A	CATC10GTR4GAA	post	1575	20.615834790209803	3.8062500000000004
576	BGLOBIN	A	CATC10GTR4GAA	post	1576	22.593177447552456	3.872916666666667
577	BGLOBIN	A	CATC10GTR4GAA	post	1577	18.127661227661232	3.5944444444444446
578	BGLOBIN	A	CATC10GTR4GAA	post	1578	17.84923076923078	3.5999999999999996
579	BGLOBIN	A	CATC10GTR4GAA	post	1579	14.400961538461543	3.2708333333333335
580	BGLOBIN	A	CATC10GTR4GAA	post	1580	16.0744968919969	3.3680555555555554
581	BGLOBIN	A	CATC10GTR4GAA	post	1581	17.485310314685318	3.4854166666666666
582	BGLOBIN	A	CATC10GTR4GAA	post	1582	17.1568176961927	3.4756944444444446
583	BGLOBIN	A	CATC10GTR4GAA	post	1583	18.524195318570325	3.6381944444444443
584	BGLOBIN	A	CATC10GTR4GAA	post	1584	23.1312194055944	3.8937500000000003
585	BGLOBIN	A	CATC10GTR4GAA	post	1585	16.00993006993006	3.4833333333333334
586	BGLOBIN	A	CATC10GTR4GAA	post	1586	17.10291958041959	3.4625000000000004
587	BGLOBIN	A	CATC10GTR4GAA	post	1587	14.981988636363624	3.2729166666666667
588	BGLOBIN	A	CATC10GTR4GAA	post	1588	15.593088092463093	3.257638888888889
589	BGLOBIN	A	CATC10GTR4GAA	post	1589	13.81550699300699	3.1375
590	BGLOBIN	A	CATC10GTR4GAA	post	1590	14.359556623931624	3.245138888888889
591	BGLOBIN	A	CATC10GTR4GAA	post	1591	14.708297882672875	3.2826388888888887
592	BGLOBIN	A	CATC10GTR4GAA	post	1592	14.934715909090905	3.2604166666666665
593	BGLOBIN	A	CATC10GTR4GAA	post	1593	15.337900155400154	3.3736111111111113
594	BGLOBIN	A	CATC10GTR4GAA	post	1594	17.23334887334888	3.577777777777778
595	BGLOBIN	A	CATC10GTR4GAA	post	1595	19.102897727272744	3.5770833333333334
596	BGLOBIN	A	CATC10GTR4GAA	post	1596	18.831280108780103	3.568055555555555
597	BGLOBIN	A	CATC10GTR4GAA	post	1597	19.793670843045845	3.636805555555556
598	BGLOBIN	A	CATC10GTR4GAA	post	1598	17.62209741647241	3.4506944444444443
599	BGLOBIN	A	CATC10GTR4GAA	post	1599	17.00195027195027	3.5472222222222225
600	BGLOBIN	A	CATC10GTR4GAA	post	1600	13.76848290598291	3.2569444444444446
601	BGLOBIN	A	CATC10GTR4GAA	post	1601	12.503681041181043	3.1402777777777775
602	BGLOBIN	A	CATC10GTR4GAA	post	1602	11.964458041958043	3.004166666666667
603	BGLOBIN	A	CATC10GTR4GAA	post	1603	16.091048951048954	3.466666666666667
604	BGLOBIN	A	CATC10GTR4GAA	post	1604	13.864327894327902	3.2972222222222225
605	BGLOBIN	A	CATC10GTR4GAA	post	1605	18.30693861693861	3.586111111111111
606	BGLOBIN	A	CATC10GTR4GAA	post	1606	16.93052836052836	3.530555555555556
607	BGLOBIN	A	CATC10GTR4GAA	post	1607	15.47284965034965	3.3625
608	BGLOBIN	A	CATC10GTR4GAA	post	1608	15.758158022533014	3.354861111111111
609	BGLOBIN	A	CATC10GTR4GAA	post	1609	19.90920697358197	3.654861111111111
610	BGLOBIN	A	CATC10GTR4GAA	post	1610	20.861503010878025	3.7631944444444443
611	BGLOBIN	A	CATC10GTR4GAA	post	1611	19.168274572649576	3.6215277777777777
612	BGLOBIN	A	CATC10GTR4GAA	post	1612	19.610907148407147	3.551388888888889
613	BGLOBIN	A	CATC10GTR4GAA	post	1613	18.49962509712509	3.5597222222222222
614	BGLOBIN	A	CATC10GTR4GAA	post	1614	17.757527195027194	3.509722222222222
615	BGLOBIN	A	CATC10GTR4GAA	post	1615	18.451537975912977	3.4881944444444444
616	BGLOBIN	A	CATC10GTR4GAA	post	1616	17.13494755244755	3.4625000000000004
617	BGLOBIN	A	CATC10GTR4GAA	post	1617	15.182109071484078	3.270138888888889
618	BGLOBIN	A	CATC10GTR4GAA	post	1618	17.46086975524475	3.39375
619	BGLOBIN	A	CATC10GTR4GAA	post	1619	17.49867084304583	3.3881944444444443
620	BGLOBIN	A	CATC10GTR4GAA	post	1620	15.566503010878016	3.2881944444444446
621	BGLOBIN	A	CATC10GTR4GAA	post	1621	11.932307692307687	3.0
622	BGLOBIN	A	CATC10GTR4GAA	post	1622	14.86387674825175	3.277083333333333
623	BGLOBIN	A	CATC10GTR4GAA	post	1623	16.197031857031863	3.3555555555555556
624	BGLOBIN	A	CATC10GTR4GAA	post	1624	14.054300213675214	3.2243055555555555
625	BGLOBIN	A	CATC10GTR4GAA	post	1625	14.602621891996888	3.2256944444444446
626	BGLOBIN	A	CATC10GTR4GAA	post	1626	18.0284829059829	3.4430555555555555
627	BGLOBIN	A	CATC10GTR4GAA	post	1627	15.241398601398595	3.316666666666667
628	BGLOBIN	A	CATC10GTR4GAA	post	1628	16.589300699300697	3.408333333333333
629	BGLOBIN	A	CATC10GTR4GAA	post	1629	17.8080167055167	3.4847222222222225
630	BGLOBIN	A	CATC10GTR4GAA	post	1630	15.02499951437451	3.2631944444444443
631	BGLOBIN	A	CATC10GTR4GAA	post	1631	14.20348873348873	3.2472222222222222
632	BGLOBIN	A	CATC10GTR4GAA	post	1632	13.006095085470085	3.1576388888888887
